Bairro;Preco_Real;Preco_Previsto;Erro_Absoluto
Copacabana, Rio de Janeiro, Brasil;256,0;272,98237430039177;16,98237430039177
Copacabana, Rio de Janeiro, Brasil;276,0;601,0825259353792;325,0825259353792
Copacabana, Rio de Janeiro, Brasil;339,0;316,2787366861224;22,721263313877614
Vidigal, Rio de Janeiro, Brasil;120,0;90,99128571428571;29,00871428571429
Barra da Tijuca, Rio de Janeiro, Brasil;359,0;531,8413756819829;172,84137568198287
Ipanema, Rio de Janeiro, Brasil;1020,0;1240,8414285714287;220,84142857142865
Copacabana, Rio de Janeiro, Brasil;309,0;311,7014381055294;2,701438105529405
Copacabana, Rio de Janeiro, Brasil;187,0;267,35007481407484;80,35007481407484
Ipanema, Rio de Janeiro, Brasil;2888,0;1239,6203485194985;1648,3796514805015
Botafogo, Rio de Janeiro, Brasil;300,0;496,5904996947495;196,5904996947495
Copacabana, Rio de Janeiro, Brasil;187,0;321,665662238362;134,66566223836202
Copacabana, Rio de Janeiro, Brasil;220,0;313,3248356731532;93,32483567315319
Barra da Tijuca, Rio de Janeiro, Brasil;300,0;614,409066583199;314,409066583199
Copacabana, Rio de Janeiro, Brasil;329,0;319,01382169489125;9,986178305108751
Leblon, Rio de Janeiro, Brasil;521,0;512,6704072857389;8,329592714261139
Barra da Tijuca, Rio de Janeiro, Brasil;2065,0;582,5431482961484;1482,4568517038515
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;498,0;375,0824880952381;122,91751190476191
Copacabana, Rio de Janeiro, Brasil;170,0;370,16444877368076;200,16444877368076
Copacabana, Rio de Janeiro, Brasil;349,0;319,01382169489125;29,98617830510875
Copacabana, Rio de Janeiro, Brasil;1028,0;680,3091833598062;347,6908166401938
Copacabana, Rio de Janeiro, Brasil;258,0;319,01382169489125;61,01382169489125
Barra da Tijuca, Rio de Janeiro, Brasil;1950,0;1412,232142857143;537,7678571428571
Outros, Rio de Janeiro, Brasil;2250,0;320,82318046444294;1929,1768195355571
Copacabana, Rio de Janeiro, Brasil;278,0;380,7012871572872;102,7012871572872
Vidigal, Rio de Janeiro, Brasil;406,0;476,8023134920636;70,8023134920636
Outros, Rio de Janeiro, Brasil;270,0;308,45636761014526;38,456367610145264
Copacabana, Rio de Janeiro, Brasil;223,0;400,5892312708895;177,5892312708895
Copacabana, Rio de Janeiro, Brasil;160,0;319,01382169489125;159,01382169489125
Leblon, Rio de Janeiro, Brasil;360,0;518,218169627642;158,21816962764206
Barra da Tijuca, Rio de Janeiro, Brasil;315,0;279,8399238816738;35,160076118326174
Ipanema, Rio de Janeiro, Brasil;632,0;457,16192440558183;174,83807559441817
Copacabana, Rio de Janeiro, Brasil;378,0;291,65197529267465;86,34802470732535
Copacabana, Rio de Janeiro, Brasil;299,0;311,7014381055294;12,701438105529405
Copacabana, Rio de Janeiro, Brasil;337,0;319,01382169489125;17,98617830510875
Copacabana, Rio de Janeiro, Brasil;250,0;370,16444877368076;120,16444877368076
Botafogo, Rio de Janeiro, Brasil;402,0;201,87586278585164;200,12413721414836
Jacarepaguá, Rio de Janeiro, Brasil;1323,0;560,5431937523077;762,4568062476923
Centro, Rio de Janeiro, Brasil;302,0;205,55527302264403;96,44472697735597
Ipanema, Rio de Janeiro, Brasil;375,0;442,7543658388035;67,7543658388035
Catete, Rio de Janeiro, Brasil;238,0;286,2889448114609;48,28894481146091
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;129,0;380,55484144171925;251,55484144171925
Barra da Tijuca, Rio de Janeiro, Brasil;187,0;408,94368181818186;221,94368181818186
Jacarepaguá, Rio de Janeiro, Brasil;151,0;338,11224168292165;187,11224168292165
Ipanema, Rio de Janeiro, Brasil;420,0;769,2182795101771;349,2182795101771
Jacarepaguá, Rio de Janeiro, Brasil;201,0;338,11224168292165;137,11224168292165
Centro, Rio de Janeiro, Brasil;116,0;205,55527302264403;89,55527302264403
Centro, Rio de Janeiro, Brasil;339,0;205,55527302264403;133,44472697735597
Barra da Tijuca, Rio de Janeiro, Brasil;540,0;375,3978820801509;164,6021179198491
Ipanema, Rio de Janeiro, Brasil;261,0;461,05747765170156;200,05747765170156
Centro, Rio de Janeiro, Brasil;118,0;190,60949606249363;72,60949606249363
Copacabana, Rio de Janeiro, Brasil;260,0;248,0540694104774;11,94593058952259
Outros, Rio de Janeiro, Brasil;2283,0;1526,3747590089647;756,6252409910353
Copacabana, Rio de Janeiro, Brasil;128,0;313,2084563572107;185,2084563572107
Jacarepaguá, Rio de Janeiro, Brasil;134,0;338,11224168292165;204,11224168292165
Copacabana, Rio de Janeiro, Brasil;197,0;326,7273205307488;129,72732053074878
Outros, Rio de Janeiro, Brasil;95,0;380,07015873015865;285,07015873015865
Outros, Rio de Janeiro, Brasil;194,0;261,00194327033006;67,00194327033006
Copacabana, Rio de Janeiro, Brasil;752,0;624,3918102363322;127,60818976366784
Copacabana, Rio de Janeiro, Brasil;270,0;427,8695434239377;157,86954342393773
Outros, Rio de Janeiro, Brasil;139,0;165,20713761482736;26,20713761482736
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;162,0;290,92783439435755;128,92783439435755
Copacabana, Rio de Janeiro, Brasil;421,0;319,01382169489125;101,98617830510875
Botafogo, Rio de Janeiro, Brasil;205,0;259,0240263106548;54,02402631065479
Outros, Rio de Janeiro, Brasil;238,0;363,71986868686867;125,71986868686867
Centro, Rio de Janeiro, Brasil;259,0;224,54351373626375;34,45648626373625
Copacabana, Rio de Janeiro, Brasil;168,0;264,3283864258915;96,3283864258915
Outros, Rio de Janeiro, Brasil;183,0;310,8649545454546;127,86495454545462
Jacarepaguá, Rio de Janeiro, Brasil;618,0;838,2328100058693;220,23281000586928
Copacabana, Rio de Janeiro, Brasil;1625,0;313,3248356731532;1311,6751643268467
Ipanema, Rio de Janeiro, Brasil;1425,0;604,0568384984493;820,9431615015507
Copacabana, Rio de Janeiro, Brasil;914,0;1228,3401823293061;314,3401823293061
Copacabana, Rio de Janeiro, Brasil;180,0;225,78018157945587;45,78018157945587
Barra da Tijuca, Rio de Janeiro, Brasil;820,0;847,1112085137084;27,111208513708448
Camorim, Rio de Janeiro, Brasil;180,0;332,54829337698806;152,54829337698806
Lagoa, Rio de Janeiro, Brasil;779,0;992,7154315789473;213,71543157894735
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;263,0;211,72062078291387;51,27937921708613
Copacabana, Rio de Janeiro, Brasil;72,0;205,72439065198697;133,72439065198697
Copacabana, Rio de Janeiro, Brasil;285,0;319,01382169489125;34,01382169489125
Copacabana, Rio de Janeiro, Brasil;238,0;297,1219584136741;59,12195841367412
Centro, Rio de Janeiro, Brasil;114,0;227,2288400468653;113,22884004686529
Barra da Tijuca, Rio de Janeiro, Brasil;344,0;679,4015408740491;335,40154087404915
Leblon, Rio de Janeiro, Brasil;528,0;916,9344856831611;388,93448568316114
Copacabana, Rio de Janeiro, Brasil;166,0;267,35007481407484;101,35007481407484
Copacabana, Rio de Janeiro, Brasil;259,0;241,37150974025968;17,628490259740317
Botafogo, Rio de Janeiro, Brasil;1000,0;396,0544628427129;603,9455371572872
Botafogo, Rio de Janeiro, Brasil;133,0;231,9699884204079;98,9699884204079
Leblon, Rio de Janeiro, Brasil;349,0;1076,675618260051;727,6756182600509
Jacarepaguá, Rio de Janeiro, Brasil;457,0;393,8331926666067;63,16680733339331
Copacabana, Rio de Janeiro, Brasil;213,0;388,31088832876435;175,31088832876435
Outros, Rio de Janeiro, Brasil;515,0;500,77285714285716;14,227142857142837
Outros, Rio de Janeiro, Brasil;2309,0;1818,32;490,68000000000006
Jacarepaguá, Rio de Janeiro, Brasil;450,0;749,0566820936376;299,0566820936376
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;480,0;696,3231357958376;216,32313579583763
Leme, Rio de Janeiro, Brasil;256,0;391,4048165326257;135,40481653262572
Ipanema, Rio de Janeiro, Brasil;632,0;461,05747765170156;170,94252234829844
Barra da Tijuca, Rio de Janeiro, Brasil;800,0;614,409066583199;185,59093341680102
Ipanema, Rio de Janeiro, Brasil;350,0;457,16192440558183;107,16192440558183
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;374,0;327,4613445794105;46,53865542058952
Outros, Rio de Janeiro, Brasil;145,0;254,644884826679;109,644884826679
Outros, Rio de Janeiro, Brasil;186,0;488,27493457069926;302,27493457069926
Barra da Tijuca, Rio de Janeiro, Brasil;736,0;1322,531;586,531
Copacabana, Rio de Janeiro, Brasil;800,0;1195,2566904761902;395,2566904761902
Outros, Rio de Janeiro, Brasil;169,0;428,943134413641;259,943134413641
Copacabana, Rio de Janeiro, Brasil;543,0;319,01382169489125;223,98617830510875
Botafogo, Rio de Janeiro, Brasil;245,0;479,9693175574425;234,96931755744248
Leme, Rio de Janeiro, Brasil;444,0;528,9742169905256;84,97421699052563
Barra da Tijuca, Rio de Janeiro, Brasil;946,0;614,409066583199;331,590933416801
Jacarepaguá, Rio de Janeiro, Brasil;270,0;393,8331926666067;123,83319266660669
Centro, Rio de Janeiro, Brasil;150,0;205,55527302264403;55,55527302264403
Copacabana, Rio de Janeiro, Brasil;338,0;319,01382169489125;18,98617830510875
Botafogo, Rio de Janeiro, Brasil;700,0;271,74963492063495;428,25036507936505
Ipanema, Rio de Janeiro, Brasil;378,0;367,56554042335046;10,434459576649544
Copacabana, Rio de Janeiro, Brasil;550,0;981,7848095238098;431,7848095238098
Flamengo, Rio de Janeiro, Brasil;619,0;267,82615609592574;351,17384390407426
Centro, Rio de Janeiro, Brasil;215,0;227,2288400468653;12,228840046865287
Santa Teresa, Rio de Janeiro, Brasil;200,0;244,96416739224523;44,96416739224523
Laranjeiras, Rio de Janeiro, Brasil;522,0;628,9286190476191;106,92861904761912
Barra da Tijuca, Rio de Janeiro, Brasil;516,0;375,3978820801509;140,6021179198491
Jacarepaguá, Rio de Janeiro, Brasil;280,0;260,24105086580084;19,758949134199156
Botafogo, Rio de Janeiro, Brasil;310,0;1034,3690873015873;724,3690873015873
Santa Teresa, Rio de Janeiro, Brasil;95,0;266,52198628658937;171,52198628658937
Barra da Tijuca, Rio de Janeiro, Brasil;373,0;360,9994735789033;12,000526421096708
Ipanema, Rio de Janeiro, Brasil;285,0;394,30977318254963;109,30977318254963
Barra da Tijuca, Rio de Janeiro, Brasil;953,0;977,049738095238;24,049738095238013
Copacabana, Rio de Janeiro, Brasil;3236,0;515,1789642567592;2720,821035743241
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;200,0;299,6315184967432;99,63151849674318
Santa Teresa, Rio de Janeiro, Brasil;186,0;177,9795827361045;8,020417263895496
Copacabana, Rio de Janeiro, Brasil;176,0;377,8240181852445;201,82401818524448
Copacabana, Rio de Janeiro, Brasil;176,0;320,7834003971208;144,78340039712077
Camorim, Rio de Janeiro, Brasil;173,0;230,33832875864334;57,33832875864334
Copacabana, Rio de Janeiro, Brasil;360,0;473,09363587312225;113,09363587312225
Copacabana, Rio de Janeiro, Brasil;261,0;383,17814852868446;122,17814852868446
Laranjeiras, Rio de Janeiro, Brasil;202,0;227,28248809523808;25,28248809523808
Santa Teresa, Rio de Janeiro, Brasil;206,0;244,96416739224523;38,96416739224523
Barra da Tijuca, Rio de Janeiro, Brasil;920,0;792,0408448409299;127,95915515907006
Jacarepaguá, Rio de Janeiro, Brasil;420,0;918,8824754689754;498,8824754689754
Copacabana, Rio de Janeiro, Brasil;404,0;316,2787366861224;87,72126331387761
Outros, Rio de Janeiro, Brasil;166,0;254,644884826679;88,644884826679
Leblon, Rio de Janeiro, Brasil;572,0;674,0060800739337;102,00608007393373
Copacabana, Rio de Janeiro, Brasil;84,0;292,7432002331741;208,7432002331741
Outros, Rio de Janeiro, Brasil;400,0;380,56786952385426;19,432130476145744
Outros, Rio de Janeiro, Brasil;247,0;261,00194327033006;14,00194327033006
Leblon, Rio de Janeiro, Brasil;580,0;2380,6624657287152;1800,6624657287152
Copacabana, Rio de Janeiro, Brasil;313,0;289,01571849300393;23,98428150699607
Jacarepaguá, Rio de Janeiro, Brasil;711,0;1582,2718228291315;871,2718228291315
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;190,0;290,92783439435755;100,92783439435755
Leblon, Rio de Janeiro, Brasil;388,0;1076,675618260051;688,6756182600509
Centro, Rio de Janeiro, Brasil;150,0;227,2288400468653;77,22884004686529
Leblon, Rio de Janeiro, Brasil;841,0;814,7311426743191;26,26885732568087
Botafogo, Rio de Janeiro, Brasil;288,0;259,0240263106548;28,97597368934521
Centro, Rio de Janeiro, Brasil;151,0;227,2288400468653;76,22884004686529
Outros, Rio de Janeiro, Brasil;120,0;261,00194327033006;141,00194327033006
Outros, Rio de Janeiro, Brasil;1053,0;1390,6833333333334;337,6833333333334
Jacarepaguá, Rio de Janeiro, Brasil;200,0;441,06099493057576;241,06099493057576
Ipanema, Rio de Janeiro, Brasil;543,0;604,0568384984493;61,05683849844934
Barra da Tijuca, Rio de Janeiro, Brasil;515,0;531,8413756819829;16,841375681982868
Leblon, Rio de Janeiro, Brasil;1119,0;912,6623275613275;206,33767243867248
Copacabana, Rio de Janeiro, Brasil;260,0;319,01382169489125;59,01382169489125
Ipanema, Rio de Janeiro, Brasil;447,0;424,91746211236307;22,08253788763693
Laranjeiras, Rio de Janeiro, Brasil;160,0;305,23035686448253;145,23035686448253
Ipanema, Rio de Janeiro, Brasil;368,0;394,30977318254963;26,309773182549634
Copacabana, Rio de Janeiro, Brasil;258,0;307,0622915353926;49,0622915353926
Catete, Rio de Janeiro, Brasil;131,0;349,7940411943951;218,7940411943951
Copacabana, Rio de Janeiro, Brasil;698,0;313,2084563572107;384,7915436427893
Copacabana, Rio de Janeiro, Brasil;646,0;890,5716188690958;244,5716188690958
Laranjeiras, Rio de Janeiro, Brasil;900,0;122,82033270458983;777,1796672954101
Copacabana, Rio de Janeiro, Brasil;1000,0;872,1367627816719;127,8632372183281
Camorim, Rio de Janeiro, Brasil;460,0;393,2050238095238;66,79497619047618
Leme, Rio de Janeiro, Brasil;475,0;735,5438787878791;260,54387878787907
Barra da Tijuca, Rio de Janeiro, Brasil;257,0;375,3978820801509;118,39788208015091
Leblon, Rio de Janeiro, Brasil;1080,0;618,8528045120106;461,1471954879894
Copacabana, Rio de Janeiro, Brasil;600,0;752,1589198334348;152,15891983343477
Outros, Rio de Janeiro, Brasil;110,0;261,00194327033006;151,00194327033006
Glória, Rio de Janeiro, Brasil;4000,0;1044,4685555555557;2955,5314444444443
Copacabana, Rio de Janeiro, Brasil;1372,0;680,4116484033199;691,5883515966801
Glória, Rio de Janeiro, Brasil;158,0;384,1466671890201;226,1466671890201
Santa Teresa, Rio de Janeiro, Brasil;600,0;244,96416739224523;355,03583260775474
Barra da Tijuca, Rio de Janeiro, Brasil;2968,0;792,0408448409299;2175,95915515907
Copacabana, Rio de Janeiro, Brasil;300,0;313,3248356731532;13,324835673153189
Catete, Rio de Janeiro, Brasil;133,0;236,64125659731172;103,64125659731172
Copacabana, Rio de Janeiro, Brasil;516,0;769,3871476198807;253,3871476198807
Copacabana, Rio de Janeiro, Brasil;333,0;388,31088832876435;55,31088832876435
Catete, Rio de Janeiro, Brasil;174,0;203,1832797289667;29,18327972896671
Ipanema, Rio de Janeiro, Brasil;3278,0;1079,7006428571428;2198,299357142857
Copacabana, Rio de Janeiro, Brasil;379,0;306,9317404884663;72,06825951153371
Outros, Rio de Janeiro, Brasil;89,0;212,25333333333333;123,25333333333333
Botafogo, Rio de Janeiro, Brasil;72,0;201,87586278585164;129,87586278585164
Camorim, Rio de Janeiro, Brasil;241,0;328,31164173820537;87,31164173820537
Botafogo, Rio de Janeiro, Brasil;588,0;1033,3859325396827;445,3859325396827
Copacabana, Rio de Janeiro, Brasil;228,0;424,3116397957907;196,3116397957907
Copacabana, Rio de Janeiro, Brasil;950,0;427,3311917404408;522,6688082595592
Outros, Rio de Janeiro, Brasil;247,0;320,82318046444294;73,82318046444294
Barra da Tijuca, Rio de Janeiro, Brasil;407,0;466,77953307743604;59,77953307743604
Outros, Rio de Janeiro, Brasil;500,0;230,74060066382893;269,2593993361711
Leblon, Rio de Janeiro, Brasil;293,0;233,75490476190475;59,245095238095246
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;1563,0;1943,41;380,4100000000001
Copacabana, Rio de Janeiro, Brasil;351,0;620,5163611111111;269,5163611111111
Copacabana, Rio de Janeiro, Brasil;215,0;370,16444877368076;155,16444877368076
Botafogo, Rio de Janeiro, Brasil;517,0;391,4562595460094;125,54374045399061
Outros, Rio de Janeiro, Brasil;79,0;192,85189264942449;113,85189264942449
Copacabana, Rio de Janeiro, Brasil;318,0;313,3248356731532;4,6751643268468115
Copacabana, Rio de Janeiro, Brasil;297,0;260,3771377511378;36,62286224886219
Jacarepaguá, Rio de Janeiro, Brasil;220,0;352,43913095238094;132,43913095238094
Outros, Rio de Janeiro, Brasil;495,0;646,6725176896621;151,67251768966207
Botafogo, Rio de Janeiro, Brasil;135,0;121,11648484848487;13,883515151515127
Outros, Rio de Janeiro, Brasil;165,0;224,14917002169167;59,149170021691674
Copacabana, Rio de Janeiro, Brasil;823,0;307,0622915353926;515,9377084646073
Outros, Rio de Janeiro, Brasil;370,0;254,644884826679;115,355115173321
Outros, Rio de Janeiro, Brasil;82,0;264,9798147787884;182,9798147787884
Centro, Rio de Janeiro, Brasil;127,0;205,55527302264403;78,55527302264403
Copacabana, Rio de Janeiro, Brasil;371,0;307,0622915353926;63,9377084646074
Copacabana, Rio de Janeiro, Brasil;130,0;535,4214427785284;405,42144277852844
Barra da Tijuca, Rio de Janeiro, Brasil;380,0;389,87426039730633;9,87426039730633
Centro, Rio de Janeiro, Brasil;265,0;267,9758928571428;2,97589285714281
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;216,0;386,50899178599184;170,50899178599184
Jacarepaguá, Rio de Janeiro, Brasil;350,0;1816,6556581196583;1466,6556581196583
Barra da Tijuca, Rio de Janeiro, Brasil;308,0;531,8413756819829;223,84137568198287
Botafogo, Rio de Janeiro, Brasil;209,0;244,38485902625433;35,38485902625433
Camorim, Rio de Janeiro, Brasil;172,0;264,49940039733866;92,49940039733866
Outros, Rio de Janeiro, Brasil;89,0;102,0;13,0
Centro, Rio de Janeiro, Brasil;619,0;190,60949606249363;428,39050393750637
Leblon, Rio de Janeiro, Brasil;343,0;955,6083571428572;612,6083571428572
Santa Teresa, Rio de Janeiro, Brasil;375,0;738,1847637085136;363,18476370851363
Ipanema, Rio de Janeiro, Brasil;815,0;394,30977318254963;420,69022681745037
Leme, Rio de Janeiro, Brasil;115,0;214,48007482362655;99,48007482362655
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;222,0;242,61094831483354;20,610948314833536
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;104,0;510,20360042735047;406,20360042735047
Leblon, Rio de Janeiro, Brasil;510,0;483,8060434339136;26,1939565660864
Copacabana, Rio de Janeiro, Brasil;841,0;639,8170519480522;201,18294805194785
Centro, Rio de Janeiro, Brasil;288,0;190,60949606249363;97,39050393750637
Copacabana, Rio de Janeiro, Brasil;257,0;358,9770085034013;101,9770085034013
Ipanema, Rio de Janeiro, Brasil;396,0;781,6741369006243;385,67413690062426
Copacabana, Rio de Janeiro, Brasil;197,0;354,87260450690366;157,87260450690366
Barra da Tijuca, Rio de Janeiro, Brasil;281,0;389,87426039730633;108,87426039730633
São Conrado, Rio de Janeiro, Brasil;1048,0;1267,5979505772004;219,59795057720044
Copacabana, Rio de Janeiro, Brasil;131,0;625,5467832909844;494,5467832909844
Botafogo, Rio de Janeiro, Brasil;133,0;426,3935744740372;293,3935744740372
Ipanema, Rio de Janeiro, Brasil;625,0;706,1463506493506;81,14635064935055
Barra da Tijuca, Rio de Janeiro, Brasil;1921,0;2823,38;902,3800000000001
Jacarepaguá, Rio de Janeiro, Brasil;2000,0;456,3399650998701;1543,6600349001299
Copacabana, Rio de Janeiro, Brasil;125,0;388,31088832876435;263,31088832876435
Copacabana, Rio de Janeiro, Brasil;183,0;313,3248356731532;130,3248356731532
Copacabana, Rio de Janeiro, Brasil;250,0;364,07211904761897;114,07211904761897
Catete, Rio de Janeiro, Brasil;550,0;275,31214882911206;274,68785117088794
Ipanema, Rio de Janeiro, Brasil;522,0;1009,4717973874202;487,4717973874202
Copacabana, Rio de Janeiro, Brasil;227,0;297,1219584136741;70,12195841367412
Barra da Tijuca, Rio de Janeiro, Brasil;252,0;375,3978820801509;123,39788208015091
Copacabana, Rio de Janeiro, Brasil;202,0;354,87260450690366;152,87260450690366
Copacabana, Rio de Janeiro, Brasil;313,0;589,9684211066512;276,96842110665125
Copacabana, Rio de Janeiro, Brasil;155,0;313,2084563572107;158,2084563572107
Barra da Tijuca, Rio de Janeiro, Brasil;800,0;804,6402704044323;4,640270404432272
Copacabana, Rio de Janeiro, Brasil;346,0;589,9684211066512;243,96842110665125
Santa Teresa, Rio de Janeiro, Brasil;160,0;302,72621750391477;142,72621750391477
Botafogo, Rio de Janeiro, Brasil;543,0;538,1949109362861;4,805089063713922
Santa Teresa, Rio de Janeiro, Brasil;121,0;266,52198628658937;145,52198628658937
Barra da Tijuca, Rio de Janeiro, Brasil;1450,0;679,4015408740491;770,5984591259509
Copacabana, Rio de Janeiro, Brasil;239,0;545,6346930135282;306,63469301352825
Outros, Rio de Janeiro, Brasil;729,0;676,7063033647936;52,2936966352064
Jacarepaguá, Rio de Janeiro, Brasil;329,0;2792,43;2463,43
Outros, Rio de Janeiro, Brasil;183,0;943,7385;760,7385
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;630,0;194,0759523809524;435,9240476190476
Leblon, Rio de Janeiro, Brasil;800,0;814,7311426743191;14,73114267431913
Ipanema, Rio de Janeiro, Brasil;328,0;394,30977318254963;66,30977318254963
Laranjeiras, Rio de Janeiro, Brasil;585,0;298,7407570404506;286,2592429595494
Copacabana, Rio de Janeiro, Brasil;442,0;677,7349356016975;235,73493560169754
Jacarepaguá, Rio de Janeiro, Brasil;523,0;501,6161448114767;21,383855188523285
Outros, Rio de Janeiro, Brasil;195,0;254,644884826679;59,644884826679004
Ipanema, Rio de Janeiro, Brasil;1169,0;246,30198217248574;922,6980178275143
Jacarepaguá, Rio de Janeiro, Brasil;1500,0;1674,7779285714284;174,77792857142845
Barra da Tijuca, Rio de Janeiro, Brasil;619,0;1505,426380952381;886,4263809523809
Outros, Rio de Janeiro, Brasil;280,0;261,00194327033006;18,99805672966994
Copacabana, Rio de Janeiro, Brasil;305,0;319,01382169489125;14,013821694891249
Copacabana, Rio de Janeiro, Brasil;400,0;388,31088832876435;11,68911167123565
Copacabana, Rio de Janeiro, Brasil;250,0;234,3436566864508;15,6563433135492
Leme, Rio de Janeiro, Brasil;198,0;262,59376118326117;64,59376118326117
Copacabana, Rio de Janeiro, Brasil;675,0;783,8785547740846;108,87855477408459
Ipanema, Rio de Janeiro, Brasil;180,0;443,0975;263,0975
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;374,0;541,0545262515262;167,05452625152623
Ipanema, Rio de Janeiro, Brasil;1074,0;1794,135;720,135
Copacabana, Rio de Janeiro, Brasil;396,0;630,6915599291005;234,69155992910055
Copacabana, Rio de Janeiro, Brasil;164,0;313,3248356731532;149,3248356731532
Copacabana, Rio de Janeiro, Brasil;277,0;361,0067620751919;84,00676207519189
Copacabana, Rio de Janeiro, Brasil;347,0;679,9586666666667;332,95866666666666
Ipanema, Rio de Janeiro, Brasil;699,0;463,509408110485;235,49059188951497
Copacabana, Rio de Janeiro, Brasil;272,0;307,0622915353926;35,0622915353926
Ipanema, Rio de Janeiro, Brasil;800,0;828,3639171458792;28,363917145879213
Barra da Tijuca, Rio de Janeiro, Brasil;605,0;407,79428054939706;197,20571945060294
Barra da Tijuca, Rio de Janeiro, Brasil;604,0;1018,7411904761906;414,7411904761906
Copacabana, Rio de Janeiro, Brasil;1020,0;601,0825259353792;418,9174740646208
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;300,0;642,5941984126983;342,59419841269835
Copacabana, Rio de Janeiro, Brasil;350,0;630,6915599291005;280,69155992910055
Copacabana, Rio de Janeiro, Brasil;301,0;313,3248356731532;12,324835673153189
Copacabana, Rio de Janeiro, Brasil;305,0;319,01382169489125;14,013821694891249
Copacabana, Rio de Janeiro, Brasil;247,0;319,01382169489125;72,01382169489125
Santa Teresa, Rio de Janeiro, Brasil;138,0;299,9643901647485;161,96439016474852
Copacabana, Rio de Janeiro, Brasil;363,0;319,01382169489125;43,98617830510875
Jacarepaguá, Rio de Janeiro, Brasil;218,0;668,7498913819239;450,74989138192393
Leme, Rio de Janeiro, Brasil;227,0;209,15477786102784;17,84522213897216
Santa Teresa, Rio de Janeiro, Brasil;160,0;296,1370833333333;136,1370833333333
Barra da Tijuca, Rio de Janeiro, Brasil;1080,0;1088,6502976190477;8,650297619047706
Copacabana, Rio de Janeiro, Brasil;250,0;417,5904891052072;167,5904891052072
Barra da Tijuca, Rio de Janeiro, Brasil;586,0;714,8244467890855;128,82444678908553
Copacabana, Rio de Janeiro, Brasil;400,0;397,12498908895543;2,875010911044569
Barra da Tijuca, Rio de Janeiro, Brasil;588,0;531,8413756819829;56,15862431801713
Outros, Rio de Janeiro, Brasil;75,0;223,0511919476894;148,0511919476894
Ipanema, Rio de Janeiro, Brasil;458,0;364,29412788699665;93,70587211300335
Copacabana, Rio de Janeiro, Brasil;600,0;316,2787366861224;283,7212633138776
Copacabana, Rio de Janeiro, Brasil;2829,0;513,332486296618;2315,667513703382
Glória, Rio de Janeiro, Brasil;327,0;279,13919612257854;47,86080387742146
Recreio dos Bandeirantes, Rio de Janeiro, Brasil;82,0;211,72062078291387;129,72062078291387
Copacabana, Rio de Janeiro, Brasil;316,0;535,4214427785284;219,42144277852844
Centro, Rio de Janeiro, Brasil;162,0;190,60949606249363;28,609496062493633
Copacabana, Rio de Janeiro, Brasil;156,0;254,23919841269839;98,23919841269839
Ipanema, Rio de Janeiro, Brasil;507,0;1072,8235900675868;565,8235900675868
Copacabana, Rio de Janeiro, Brasil;354,0;370,16444877368076;16,16444877368076
Centro, Rio de Janeiro, Brasil;270,0;436,08327380952375;166,08327380952375
Laranjeiras, Rio de Janeiro, Brasil;270,0;240,16300311472466;29,83699688527534
Lagoa, Rio de Janeiro, Brasil;875,0;1089,8372875948005;214,8372875948005
Copacabana, Rio de Janeiro, Brasil;620,0;629,6027748939945;9,602774893994479
Copacabana, Rio de Janeiro, Brasil;107,0;313,2084563572107;206,2084563572107
Leme, Rio de Janeiro, Brasil;161,0;261,4208063048062;100,4208063048062
Santa Teresa, Rio de Janeiro, Brasil;345,0;759,3895614565174;414,3895614565174
Botafogo, Rio de Janeiro, Brasil;272,0;297,30577626326334;25,30577626326334
Copacabana, Rio de Janeiro, Brasil;1517,0;319,01382169489125;1197,9861783051088
Botafogo, Rio de Janeiro, Brasil;140,0;426,3935744740372;286,3935744740372
Copacabana, Rio de Janeiro, Brasil;2298,0;1228,3401823293061;1069,6598176706939
Centro, Rio de Janeiro, Brasil;133,0;262,56519402819407;129,56519402819407
Barra da Tijuca, Rio de Janeiro, Brasil;620,0;531,8413756819829;88,15862431801713
Ipanema, Rio de Janeiro, Brasil;270,0;514,3531217507993;244,35312175079935
Copacabana, Rio de Janeiro, Brasil;1369,0;1135,2256616638003;233,77433833619966
Ipanema, Rio de Janeiro, Brasil;522,0;824,7801507936508;302,7801507936508
Botafogo, Rio de Janeiro, Brasil;99,0;151,36444444444444;52,364444444444445
Botafogo, Rio de Janeiro, Brasil;86,0;201,87586278585164;115,87586278585164
Copacabana, Rio de Janeiro, Brasil;284,0;319,01382169489125;35,01382169489125
Glória, Rio de Janeiro, Brasil;189,0;440,38769805276416;251,38769805276416
